time,source,destination,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,status
3,C1537$@DOM1,SYSTEM@C1537,C1537,C1537,Negotiate,Service,LogOn,Success
3,C1538$@DOM1,SYSTEM@C1538,C1538,C1538,Negotiate,Service,LogOn,Success
3,C1539$@DOM1,SYSTEM@C1539,C1539,C1539,Negotiate,Service,LogOn,Success
3,C154$@DOM1,SYSTEM@C154,C154,C154,Negotiate,Service,LogOn,Success
3,C1540$@DOM1,SYSTEM@C1540,C1540,C1540,Negotiate,Service,LogOn,Success
3,C1541$@DOM1,SYSTEM@C1541,C1541,C1541,Negotiate,Service,LogOn,Success
3,C1542$@DOM1,SYSTEM@C1542,C1542,C1542,Negotiate,Service,LogOn,Success
3,C1543$@DOM1,SYSTEM@C1543,C1543,C1543,Negotiate,Service,LogOn,Success
3,C1544$@DOM1,SYSTEM@C1544,C1544,C1544,Negotiate,Service,LogOn,Success
3,C1550$@DOM1,SYSTEM@C1550,C1550,C1550,Negotiate,Service,LogOn,Success
3,C1551$@DOM1,SYSTEM@C1551,C1551,C1551,Negotiate,Service,LogOn,Success
3,C1557$@DOM1,SYSTEM@C1557,C1557,C1557,Negotiate,Service,LogOn,Success
3,C156$@DOM1,SYSTEM@C156,C156,C156,Negotiate,Service,LogOn,Success
3,C1560$@DOM1,SYSTEM@C1560,C1560,C1560,Negotiate,Service,LogOn,Success
3,C1562$@DOM1,SYSTEM@C1562,C1562,C1562,Negotiate,Service,LogOn,Success
3,C1568$@DOM1,SYSTEM@C1568,C1568,C1568,Negotiate,Service,LogOn,Success
3,C1570$@DOM1,U415@DOM1,C1570,C1570,Negotiate,Batch,LogOn,Success
3,C1571$@DOM1,SYSTEM@C1571,C1571,C1571,Negotiate,Service,LogOn,Success
3,C1572$@DOM1,SYSTEM@C1572,C1572,C1572,Negotiate,Service,LogOn,Success
3,C1575$@DOM1,SYSTEM@C1575,C1575,C1575,Negotiate,Service,LogOn,Success
3,C1577$@DOM1,SYSTEM@C1577,C1577,C1577,Negotiate,Service,LogOn,Success
3,C1578$@DOM1,SYSTEM@C1578,C1578,C1578,Negotiate,Service,LogOn,Success
3,C1583$@DOM1,SYSTEM@C1583,C1583,C1583,Negotiate,Service,LogOn,Success
3,C1587$@DOM1,SYSTEM@C1587,C1587,C1587,Negotiate,Service,LogOn,Success
3,C160$@DOM1,SYSTEM@C160,C160,C160,Negotiate,Service,LogOn,Success
3,C1602$@DOM1,SYSTEM@C1602,C1602,C1602,Negotiate,Service,LogOn,Success
3,C162$@DOM1,SYSTEM@C162,C162,C162,Negotiate,Service,LogOn,Success
3,C1627$@DOM1,C1627$@DOM1,C1627,C1065,Kerberos,Network,LogOn,Success
3,C1650$@DOM1,SYSTEM@C1650,C1650,C1650,Negotiate,Service,LogOn,Success
3,C166$@DOM1,SYSTEM@C166,C166,C166,Negotiate,Service,LogOn,Success
3,C1660$@DOM1,SYSTEM@C1660,C1660,C1660,Negotiate,Service,LogOn,Success
3,C1674$@DOM1,SYSTEM@C1674,C1674,C1674,Negotiate,Service,LogOn,Success
3,C168$@DOM1,SYSTEM@C168,C168,C168,Negotiate,Service,LogOn,Success
3,C1686$@DOM1,SYSTEM@C1686,C1686,C1686,Negotiate,Service,LogOn,Success
3,C17$@DOM1,SYSTEM@C17,C17,C17,Negotiate,Service,LogOn,Success
3,C171$@DOM1,SYSTEM@C171,C171,C171,Negotiate,Service,LogOn,Success
3,C1719$@DOM1,C1719$@DOM1,C1719,C1719,?,?,TGS,Success
3,C172$@DOM1,SYSTEM@C172,C172,C172,Negotiate,Service,LogOn,Success
3,C173$@DOM1,SYSTEM@C173,C173,C173,Negotiate,Service,LogOn,Success
3,C174$@DOM1,SYSTEM@C174,C174,C174,Negotiate,Service,LogOn,Success
3,C175$@DOM1,SYSTEM@C175,C175,C175,Negotiate,Service,LogOn,Success
3,C1750$@DOM1,C1750$@DOM1,C1750,C1604,?,?,TGS,Success
3,C176$@DOM1,SYSTEM@C176,C176,C176,Negotiate,Service,LogOn,Success
3,C178$@DOM1,SYSTEM@C178,C178,C178,Negotiate,Service,LogOn,Success
3,C1800$@DOM1,C1800$@DOM1,C457,C457,?,Network,LogOff,Success
3,C181$@DOM1,SYSTEM@C181,C181,C181,Negotiate,Service,LogOn,Success
3,C1815$@DOM1,SYSTEM@C1815,C1815,C1815,Negotiate,Service,LogOn,Success
3,C1834$@DOM1,SYSTEM@C1834,C1834,C1834,Negotiate,Service,LogOn,Success
3,C1835$@DOM1,SYSTEM@C1835,C1835,C1835,Negotiate,Service,LogOn,Success
3,C1837$@DOM1,SYSTEM@C1837,C1837,C1837,Negotiate,Service,LogOn,Success
3,C188$@DOM1,SYSTEM@C188,C188,C188,Negotiate,Service,LogOn,Success
3,C1898$@DOM1,SYSTEM@C1898,C1898,C1898,Negotiate,Service,LogOn,Success
3,C1900$@DOM1,SYSTEM@C1900,C1900,C1900,Negotiate,Service,LogOn,Success
3,C1906$@DOM1,C1906$@DOM1,C1906,C625,Kerberos,Network,LogOn,Success
3,C191$@DOM1,SYSTEM@C191,C191,C191,Negotiate,Service,LogOn,Success
3,C1934$@DOM1,SYSTEM@C1934,C1934,C1934,Negotiate,Service,LogOn,Success
3,C1942$@DOM1,SYSTEM@C1942,C1942,C1942,Negotiate,Service,LogOn,Success
3,C195$@DOM1,SYSTEM@C195,C195,C195,Negotiate,Service,LogOn,Success
3,C196$@DOM1,SYSTEM@C196,C196,C196,Negotiate,Service,LogOn,Success
3,C1965$@DOM1,SYSTEM@C1965,C1965,C1965,Negotiate,Service,LogOn,Success
3,C1969$@DOM1,C1969$@DOM1,C1969,C529,Kerberos,Network,LogOn,Success
3,C1969$@DOM1,C1969$@DOM1,C529,C529,?,Network,LogOff,Success
3,C197$@DOM1,SYSTEM@C197,C197,C197,Negotiate,Service,LogOn,Success
3,C1987$@DOM1,SYSTEM@C1987,C1987,C1987,Negotiate,Service,LogOn,Success
3,C199$@DOM1,SYSTEM@C199,C199,C199,Negotiate,Service,LogOn,Success
3,C1996$@DOM1,C1996$@DOM1,C1997,C1997,?,?,TGT,Success
3,C1996$@DOM1,C1996$@DOM1,C1997,C625,?,?,TGS,Success
3,C1996$@DOM1,C1996$@DOM1,C1997,C625,Kerberos,Network,LogOn,Success
3,C1996$@DOM1,C1996$@DOM1,C625,C625,?,Network,LogOff,Success
3,C20$@DOM1,SYSTEM@C20,C20,C20,Negotiate,Service,LogOn,Success
3,C200$@DOM1,SYSTEM@C200,C200,C200,Negotiate,Service,LogOn,Success
3,C201$@DOM1,SYSTEM@C201,C201,C201,Negotiate,Service,LogOn,Success
3,C2011$@DOM1,SYSTEM@C2011,C2011,C2011,Negotiate,Service,LogOn,Success
3,C2016$@DOM1,SYSTEM@C2016,C2016,C2016,Negotiate,Service,LogOn,Success
3,C203$@DOM1,SYSTEM@C203,C203,C203,Negotiate,Service,LogOn,Success
3,C204$@DOM1,SYSTEM@C204,C204,C204,Negotiate,Service,LogOn,Success
3,C2044$@DOM1,SYSTEM@C2044,C2044,C2044,Negotiate,Service,LogOn,Success
3,C2047$@DOM1,SYSTEM@C2047,C2047,C2047,Negotiate,Service,LogOn,Success
3,C207$@DOM1,SYSTEM@C207,C207,C207,Negotiate,Service,LogOn,Success
3,C2073$@DOM1,C2073$@DOM1,C2074,C2074,?,?,TGT,Success
3,C2073$@DOM1,C2073$@DOM1,C2074,C457,?,?,TGS,Success
3,C2073$@DOM1,C2073$@DOM1,C2074,C457,Kerberos,Network,LogOn,Success
3,C2073$@DOM1,C2073$@DOM1,C457,C457,?,Network,LogOff,Success
3,C2086$@DOM1,SYSTEM@C2086,C2086,C2086,Negotiate,Service,LogOn,Success
3,C210$@DOM1,SYSTEM@C210,C210,C210,Negotiate,Service,LogOn,Success
3,C211$@DOM1,SYSTEM@C211,C211,C211,Negotiate,Service,LogOn,Success
3,C213$@DOM1,C213$@DOM1,C529,C529,?,Network,LogOff,Success
3,C213$@DOM1,SYSTEM@C213,C213,C213,Negotiate,Service,LogOn,Success
3,C214$@DOM1,SYSTEM@C214,C214,C214,Negotiate,Service,LogOn,Success
3,C2151$@DOM1,SYSTEM@C2151,C2151,C2151,Negotiate,Service,LogOn,Success
3,C216$@DOM1,SYSTEM@C216,C216,C216,Negotiate,Service,LogOn,Success
3,C2161$@DOM1,SYSTEM@C2161,C2161,C2161,Negotiate,Service,LogOn,Success
3,C2167$@DOM1,C2167$@DOM1,C2168,C2168,?,?,TGT,Success
3,C2167$@DOM1,C2167$@DOM1,C2168,C586,?,?,TGS,Success
3,C2167$@DOM1,C2167$@DOM1,C2168,C586,Kerberos,Network,LogOn,Success
3,C2167$@DOM1,C2167$@DOM1,C586,C586,?,Network,LogOff,Success
3,C2177$@DOM1,C2177$@DOM1,C2178,C2178,?,?,TGT,Success
3,C2177$@DOM1,C2177$@DOM1,C2178,C457,?,?,TGS,Success
3,C2177$@DOM1,C2177$@DOM1,C2178,C457,Kerberos,Network,LogOn,Success
3,C2177$@DOM1,C2177$@DOM1,C457,C457,?,Network,LogOff,Success
3,C218$@DOM1,SYSTEM@C218,C218,C218,Negotiate,Service,LogOn,Success
3,C22$@DOM1,SYSTEM@C22,C22,C22,Negotiate,Service,LogOn,Success
3,C220$@DOM1,SYSTEM@C220,C220,C220,Negotiate,Service,LogOn,Success
3,C2202$@DOM1,SYSTEM@C2202,C2202,C2202,Negotiate,Service,LogOn,Success
3,C2203$@DOM1,SYSTEM@C2203,C2203,C2203,Negotiate,Service,LogOn,Success
3,C2211$@DOM1,SYSTEM@C2211,C2211,C2211,Negotiate,Service,LogOn,Success
3,C2263$@DOM1,SYSTEM@C2263,C2263,C2263,Negotiate,Service,LogOn,Success
3,C227$@DOM1,SYSTEM@C227,C227,C227,Negotiate,Service,LogOn,Success
3,C2291$@DOM1,SYSTEM@C2291,C2291,C2291,Negotiate,Service,LogOn,Success
3,C2299$@DOM1,SYSTEM@C2299,C2299,C2299,Negotiate,Service,LogOn,Success
3,C232$@DOM1,SYSTEM@C232,C232,C232,Negotiate,Service,LogOn,Success
3,C2321$@DOM1,SYSTEM@C2321,C2321,C2321,Negotiate,Service,LogOn,Success
3,C2324$@DOM1,SYSTEM@C2324,C2324,C2324,Negotiate,Service,LogOn,Success
3,C2347$@DOM1,SYSTEM@C2347,C2347,C2347,Negotiate,Service,LogOn,Success
3,C239$@DOM1,SYSTEM@C239,C239,C239,Negotiate,Service,LogOn,Success
3,C240$@DOM1,SYSTEM@C240,C240,C240,Negotiate,Service,LogOn,Success
3,C2405$@DOM1,SYSTEM@C2405,C2405,C2405,Negotiate,Service,LogOn,Success
3,C2410$@DOM1,SYSTEM@C2410,C2410,C2410,Negotiate,Service,LogOn,Success
3,C2427$@DOM1,SYSTEM@C2427,C2427,C2427,Negotiate,Service,LogOn,Success
3,C2466$@DOM1,SYSTEM@C2466,C2466,C2466,Negotiate,Service,LogOn,Success
3,C247$@DOM1,SYSTEM@C247,C247,C247,Negotiate,Service,LogOn,Success
3,C2484$@DOM1,SYSTEM@C2484,C2484,C2484,Negotiate,Service,LogOn,Success
3,C25$@DOM1,SYSTEM@C25,C25,C25,Negotiate,Service,LogOn,Success
3,C2503$@DOM1,SYSTEM@C2503,C2503,C2503,Negotiate,Service,LogOn,Success
3,C2507$@DOM1,SYSTEM@C2507,C2507,C2507,Negotiate,Service,LogOn,Success
3,C251$@DOM1,SYSTEM@C251,C251,C251,Negotiate,Service,LogOn,Success
3,C252$@DOM1,SYSTEM@C252,C252,C252,Negotiate,Service,LogOn,Success
3,C2526$@DOM1,SYSTEM@C2526,C2526,C2526,Negotiate,Service,LogOn,Success
3,C2530$@DOM1,SYSTEM@C2530,C2530,C2530,Negotiate,Service,LogOn,Success
3,C2535$@DOM1,SYSTEM@C2535,C2535,C2535,Negotiate,Service,LogOn,Success
3,C2537$@DOM1,SYSTEM@C2537,C2537,C2537,Negotiate,Service,LogOn,Success
3,C254$@DOM1,SYSTEM@C254,C254,C254,Negotiate,Service,LogOn,Success
3,C255$@DOM1,SYSTEM@C255,C255,C255,Negotiate,Service,LogOn,Success
3,C2556$@DOM1,SYSTEM@C2556,C2556,C2556,Negotiate,Service,LogOn,Success
3,C256$@DOM1,SYSTEM@C256,C256,C256,Negotiate,Service,LogOn,Success
3,C2596$@DOM1,SYSTEM@C2596,C2596,C2596,Negotiate,Service,LogOn,Success
3,C262$@DOM1,SYSTEM@C262,C262,C262,Negotiate,Service,LogOn,Success
3,C2622$@DOM1,SYSTEM@C2622,C2622,C2622,Negotiate,Service,LogOn,Success
3,C2623$@DOM1,SYSTEM@C2623,C2623,C2623,Negotiate,Service,LogOn,Success
3,C2633$@DOM1,SYSTEM@C2633,C2633,C2633,Negotiate,Service,LogOn,Success
3,C2643$@DOM1,SYSTEM@C2643,C2643,C2643,Negotiate,Service,LogOn,Success
3,C2650$@DOM1,C2650$@DOM1,C2650,C2855,Kerberos,Network,LogOn,Success
3,C2654$@DOM1,SYSTEM@C2654,C2654,C2654,Negotiate,Service,LogOn,Success
3,C268$@DOM1,SYSTEM@C268,C268,C268,Negotiate,Service,LogOn,Success
3,C2681$@DOM1,SYSTEM@C2681,C2681,C2681,Negotiate,Service,LogOn,Success
3,C2686$@DOM1,SYSTEM@C2686,C2686,C2686,Negotiate,Service,LogOn,Success
3,C2696$@DOM1,SYSTEM@C2696,C2696,C2696,Negotiate,Service,LogOn,Success
3,C2700$@DOM1,SYSTEM@C2700,C2700,C2700,Negotiate,Service,LogOn,Success
3,C2724$@DOM1,SYSTEM@C2724,C2724,C2724,Negotiate,Service,LogOn,Success
3,C273$@DOM1,SYSTEM@C273,C273,C273,Negotiate,Service,LogOn,Success
3,C2734$@DOM1,SYSTEM@C2734,C2734,C2734,Negotiate,Service,LogOn,Success
3,C2757$@DOM1,SYSTEM@C2757,C2757,C2757,Negotiate,Service,LogOn,Success
3,C2758$@DOM1,SYSTEM@C2758,C2758,C2758,Negotiate,Service,LogOn,Success
3,C2767$@DOM1,SYSTEM@C2767,C2767,C2767,Negotiate,Service,LogOn,Success
3,C278$@DOM1,SYSTEM@C278,C278,C278,Negotiate,Service,LogOn,Success
3,C2782$@DOM1,SYSTEM@C2782,C2782,C2782,Negotiate,Service,LogOn,Success
3,C279$@DOM1,SYSTEM@C279,C279,C279,Negotiate,Service,LogOn,Success
3,C2792$@DOM1,SYSTEM@C2792,C2792,C2792,Negotiate,Service,LogOn,Success
3,C28$@DOM1,SYSTEM@C28,C28,C28,Negotiate,Service,LogOn,Success
3,C281$@DOM1,SYSTEM@C281,C281,C281,Negotiate,Service,LogOn,Success
3,C2815$@DOM1,SYSTEM@C2815,C2815,C2815,Negotiate,Service,LogOn,Success
3,C2819$@DOM1,SYSTEM@C2819,C2819,C2819,Negotiate,Service,LogOn,Success
3,C282$@DOM1,SYSTEM@C282,C282,C282,Negotiate,Service,LogOn,Success
3,C2820$@DOM1,SYSTEM@C2820,C2820,C2820,Negotiate,Service,LogOn,Success
3,C2825$@DOM1,C2825$@DOM1,C457,C457,?,Network,LogOff,Success
3,C2826$@DOM1,SYSTEM@C2826,C2826,C2826,Negotiate,Service,LogOn,Success
3,C283$@DOM1,SYSTEM@C283,C283,C283,Negotiate,Service,LogOn,Success
3,C2831$@DOM1,SYSTEM@C2831,C2831,C2831,Negotiate,Service,LogOn,Success
3,C2850$@DOM1,SYSTEM@C2850,C2850,C2850,Negotiate,Service,LogOn,Success
3,C286$@DOM1,SYSTEM@C286,C286,C286,Negotiate,Service,LogOn,Success
3,C2918$@DOM1,C2918$@DOM1,C2918,C625,Kerberos,Network,LogOn,Success
3,C2918$@DOM1,C2918$@DOM1,C625,C625,?,Network,LogOff,Success
3,C2927$@DOM1,SYSTEM@C2927,C2927,C2927,Negotiate,Service,LogOn,Success
3,C293$@DOM1,SYSTEM@C293,C293,C293,Negotiate,Service,LogOn,Success
3,C2934$@DOM1,SYSTEM@C2934,C2934,C2934,Negotiate,Service,LogOn,Success
3,C2935$@DOM1,SYSTEM@C2935,C2935,C2935,Negotiate,Service,LogOn,Success
3,C2957$@DOM1,SYSTEM@C2957,C2957,C2957,Negotiate,Service,LogOn,Success
3,C296$@DOM1,SYSTEM@C296,C296,C296,Negotiate,Service,LogOn,Success
3,C298$@DOM1,SYSTEM@C298,C298,C298,Negotiate,Service,LogOn,Success
3,C299$@DOM1,SYSTEM@C299,C299,C299,Negotiate,Service,LogOn,Success
3,C2991$@DOM1,SYSTEM@C2991,C2991,C2991,Negotiate,Service,LogOn,Success
3,C3$@DOM1,SYSTEM@C3,C3,C3,Negotiate,Service,LogOn,Success
3,C301$@DOM1,SYSTEM@C301,C301,C301,Negotiate,Service,LogOn,Success
3,C303$@DOM1,SYSTEM@C303,C303,C303,Negotiate,Service,LogOn,Success
3,C3035$@DOM1,SYSTEM@C3035,C3035,C3035,Negotiate,Service,LogOn,Success
3,C309$@DOM1,SYSTEM@C309,C309,C309,Negotiate,Service,LogOn,Success
3,C3096$@DOM1,SYSTEM@C3096,C3096,C3096,Negotiate,Service,LogOn,Success
3,C31$@DOM1,SYSTEM@C31,C31,C31,Negotiate,Service,LogOn,Success
3,C3112$@DOM1,SYSTEM@C3112,C3112,C3112,Negotiate,Service,LogOn,Success
3,C3139$@DOM1,SYSTEM@C3139,C3139,C3139,Negotiate,Service,LogOn,Success
3,C314$@DOM1,SYSTEM@C314,C314,C314,Negotiate,Service,LogOn,Success
3,C318$@DOM1,SYSTEM@C318,C318,C318,Negotiate,Service,LogOn,Success
3,C3181$@DOM1,SYSTEM@C3181,C3181,C3181,Negotiate,Service,LogOn,Success
3,C319$@DOM1,SYSTEM@C319,C319,C319,Negotiate,Service,LogOn,Success
3,C320$@DOM1,SYSTEM@C320,C320,C320,Negotiate,Service,LogOn,Success
3,C321$@DOM1,SYSTEM@C321,C321,C321,Negotiate,Service,LogOn,Success
3,C3210$@DOM1,SYSTEM@C3210,C3210,C3210,Negotiate,Service,LogOn,Success
3,C3236$@DOM1,SYSTEM@C3236,C3236,C3236,Negotiate,Service,LogOn,Success
3,C33$@DOM1,SYSTEM@C33,C33,C33,Negotiate,Service,LogOn,Success
3,C330$@DOM1,SYSTEM@C330,C330,C330,Negotiate,Service,LogOn,Success
3,C3327$@DOM1,SYSTEM@C3327,C3327,C3327,Negotiate,Service,LogOn,Success
3,C333$@DOM1,SYSTEM@C333,C333,C333,Negotiate,Service,LogOn,Success
3,C336$@DOM1,SYSTEM@C336,C336,C336,Negotiate,Service,LogOn,Success
3,C342$@DOM1,SYSTEM@C342,C342,C342,Negotiate,Service,LogOn,Success
3,C3420$@DOM1,SYSTEM@C3420,C3420,C3420,Negotiate,Service,LogOn,Success
3,C3446$@DOM1,SYSTEM@C3446,C3446,C3446,Negotiate,Service,LogOn,Success
3,C3450$@DOM1,C3450$@DOM1,C1798,C3450,Kerberos,Network,LogOn,Success
3,C3450$@DOM1,C3450$@DOM1,C3450,C3450,?,Network,LogOff,Success
3,C3450$@DOM1,C3450$@DOM1,C3450,C625,?,?,TGS,Success
3,C3450$@DOM1,C3450$@DOM1,C3450,C625,Kerberos,Network,LogOn,Success
3,C3450$@DOM1,C3450$@DOM1,C625,C625,?,Network,LogOff,Success
3,C3460$@DOM1,SYSTEM@C3460,C3460,C3460,Negotiate,Service,LogOn,Success
3,C3461$@DOM1,SYSTEM@C3461,C3461,C3461,Negotiate,Service,LogOn,Success
3,C347$@DOM1,SYSTEM@C347,C347,C347,Negotiate,Service,LogOn,Success
3,C349$@DOM1,SYSTEM@C349,C349,C349,Negotiate,Service,LogOn,Success
3,C3514$@DOM1,SYSTEM@C3514,C3514,C3514,Negotiate,Service,LogOn,Success
3,C3517$@DOM1,SYSTEM@C3517,C3517,C3517,Negotiate,Service,LogOn,Success
3,C3534$@DOM1,SYSTEM@C3534,C3534,C3534,Negotiate,Service,LogOn,Success
3,C3546$@DOM1,SYSTEM@C3546,C3546,C3546,Negotiate,Service,LogOn,Success
3,C355$@DOM1,SYSTEM@C355,C355,C355,Negotiate,Service,LogOn,Success
3,C3554$@DOM1,C3554$@DOM1,C3554,C529,Kerberos,Network,LogOn,Success
3,C3554$@DOM1,C3554$@DOM1,C529,C529,?,Network,LogOff,Success
3,C361$@DOM1,SYSTEM@C361,C361,C361,Negotiate,Service,LogOn,Success
3,C3611$@DOM1,SYSTEM@C3611,C3611,C3611,Negotiate,Service,LogOn,Success
3,C365$@DOM1,C365$@DOM1,C365,C1015,NTLM,Network,LogOn,Success
3,C365$@DOM1,SYSTEM@C365,C365,C365,Negotiate,Service,LogOn,Success
3,C3680$@DOM1,SYSTEM@C3680,C3680,C3680,Negotiate,Service,LogOn,Success
3,C37$@DOM1,SYSTEM@C37,C37,C37,Negotiate,Service,LogOn,Success
3,C3738$@DOM1,SYSTEM@C3738,C3738,C3738,Negotiate,Service,LogOn,Success
3,C3761$@DOM1,SYSTEM@C3761,C3761,C3761,Negotiate,Service,LogOn,Success
3,C3762$@DOM1,SYSTEM@C3762,C3762,C3762,Negotiate,Service,LogOn,Success
3,C3784$@DOM1,SYSTEM@C3784,C3784,C3784,Negotiate,Service,LogOn,Success
3,C379$@DOM1,SYSTEM@C379,C379,C379,Negotiate,Service,LogOn,Success
3,C383$@DOM1,SYSTEM@C383,C383,C383,Negotiate,Service,LogOn,Success
3,C3839$@DOM1,SYSTEM@C3839,C3839,C3839,Negotiate,Service,LogOn,Success
3,C386$@DOM1,SYSTEM@C386,C386,C386,Negotiate,Service,LogOn,Success
3,C3865$@DOM1,SYSTEM@C3865,C3865,C3865,Negotiate,Service,LogOn,Success
3,C388$@DOM1,SYSTEM@C388,C388,C388,Negotiate,Service,LogOn,Success
3,C3893$@DOM1,SYSTEM@C3893,C3893,C3893,Negotiate,Service,LogOn,Success
3,C393$@DOM1,SYSTEM@C393,C393,C393,Negotiate,Service,LogOn,Success
3,C395$@DOM1,C395$@DOM1,C395,C457,Kerberos,Network,LogOn,Success
3,C395$@DOM1,C395$@DOM1,C395,C586,Kerberos,Network,LogOn,Success
3,C395$@DOM1,C395$@DOM1,C457,C457,?,Network,LogOff,Success
3,C395$@DOM1,C395$@DOM1,C586,C586,?,Network,LogOff,Success
3,C405$@DOM1,SYSTEM@C405,C405,C405,Negotiate,Service,LogOn,Success
3,C408$@DOM1,SYSTEM@C408,C408,C408,Negotiate,Service,LogOn,Success
3,C409$@DOM1,SYSTEM@C409,C409,C409,Negotiate,Service,LogOn,Success
3,C41$@DOM1,C41$@DOM1,C41,C528,Kerberos,Network,LogOn,Success
3,C416$@DOM1,SYSTEM@C416,C416,C416,Negotiate,Service,LogOn,Success
3,C418$@DOM1,SYSTEM@C418,C418,C418,Negotiate,Service,LogOn,Success
3,C422$@DOM1,SYSTEM@C422,C422,C422,Negotiate,Service,LogOn,Success
3,C424$@DOM1,SYSTEM@C424,C424,C424,Negotiate,Service,LogOn,Success
3,C425$@DOM1,SYSTEM@C425,C425,C425,Negotiate,Service,LogOn,Success
3,C427$@DOM1,SYSTEM@C427,C427,C427,Negotiate,Service,LogOn,Success
3,C432$@DOM1,SYSTEM@C432,C432,C432,Negotiate,Service,LogOn,Success
3,C434$@DOM1,SYSTEM@C434,C434,C434,Negotiate,Service,LogOn,Success
3,C447$@DOM1,SYSTEM@C447,C447,C447,Negotiate,Service,LogOn,Success
3,C457$@DOM1,C457$@DOM1,C457,C612,Kerberos,Network,LogOn,Success
3,C462$@DOM1,SYSTEM@C462,C462,C462,Negotiate,Service,LogOn,Success
3,C474$@DOM1,SYSTEM@C474,C474,C474,Negotiate,Service,LogOn,Success
3,C478$@DOM1,SYSTEM@C478,C478,C478,Negotiate,Service,LogOn,Success
3,C48$@DOM1,SYSTEM@C48,C48,C48,Negotiate,Service,LogOn,Success
3,C487$@DOM1,SYSTEM@C487,C487,C487,Negotiate,Service,LogOn,Success
3,C489$@DOM1,SYSTEM@C489,C489,C489,Negotiate,Service,LogOn,Success
3,C493$@DOM1,SYSTEM@C493,C493,C493,Negotiate,Service,LogOn,Success
3,C495$@DOM1,SYSTEM@C495,C495,C495,Negotiate,Service,LogOn,Success
3,C498$@DOM1,SYSTEM@C498,C498,C498,Negotiate,Service,LogOn,Success
3,C499$@DOM1,SYSTEM@C499,C499,C499,Negotiate,Service,LogOn,Success
3,C50$@DOM1,SYSTEM@C50,C50,C50,Negotiate,Service,LogOn,Success
3,C507$@DOM1,SYSTEM@C507,C507,C507,Negotiate,Service,LogOn,Success
3,C509$@DOM1,SYSTEM@C509,C509,C509,Negotiate,Service,LogOn,Success
3,C512$@DOM1,SYSTEM@C512,C512,C512,Negotiate,Service,LogOn,Success
3,C519$@DOM1,SYSTEM@C519,C519,C519,Negotiate,Service,LogOn,Success
3,C520$@DOM1,SYSTEM@C520,C520,C520,Negotiate,Service,LogOn,Success
3,C522$@DOM1,SYSTEM@C522,C522,C522,Negotiate,Service,LogOn,Success
3,C525$@DOM1,SYSTEM@C525,C525,C525,Negotiate,Service,LogOn,Success
3,C535$@DOM1,SYSTEM@C535,C535,C535,Negotiate,Service,LogOn,Success
3,C537$@DOM1,SYSTEM@C537,C537,C537,Negotiate,Service,LogOn,Success
3,C54$@DOM1,SYSTEM@C54,C54,C54,Negotiate,Service,LogOn,Success
3,C546$@DOM1,SYSTEM@C546,C546,C546,Negotiate,Service,LogOn,Success
3,C547$@DOM1,SYSTEM@C547,C547,C547,Negotiate,Service,LogOn,Success
3,C55$@DOM1,SYSTEM@C55,C55,C55,Negotiate,Service,LogOn,Success
3,C550$@DOM1,SYSTEM@C550,C550,C550,Negotiate,Service,LogOn,Success
3,C551$@DOM1,SYSTEM@C551,C551,C551,Negotiate,Service,LogOn,Success
3,C555$@DOM1,SYSTEM@C555,C555,C555,Negotiate,Service,LogOn,Success
3,C5563$@DOM1,C5563$@DOM1,C5672,C1065,?,?,TGS,Success
3,C5563$@DOM1,C5563$@DOM1,C5672,C1065,Kerberos,Network,LogOn,Success
3,C561$@DOM1,C561$@DOM1,C561,C529,Kerberos,Network,LogOn,Success
3,C561$@DOM1,C561$@DOM1,C561,C612,Kerberos,Network,LogOn,Success
3,C561$@DOM1,C561$@DOM1,C612,C612,?,Network,LogOff,Success
3,C563$@DOM1,SYSTEM@C563,C563,C563,Negotiate,Service,LogOn,Success
3,C567$@DOM1,C567$@DOM1,C528,C528,?,Network,LogOff,Success
3,C569$@DOM1,SYSTEM@C569,C569,C569,Negotiate,Service,LogOn,Success
3,C570$@DOM1,SYSTEM@C570,C570,C570,Negotiate,Service,LogOn,Success
3,C571$@DOM1,SYSTEM@C571,C571,C571,Negotiate,Service,LogOn,Success
3,C573$@DOM1,SYSTEM@C573,C573,C573,Negotiate,Service,LogOn,Success
3,C575$@DOM1,SYSTEM@C575,C575,C575,Negotiate,Service,LogOn,Success
3,C576$@DOM1,SYSTEM@C576,C576,C576,Negotiate,Service,LogOn,Success
3,C577$@DOM1,SYSTEM@C577,C577,C577,Negotiate,Service,LogOn,Success
3,C578$@DOM1,SYSTEM@C578,C578,C578,Negotiate,Service,LogOn,Success
3,C5796$@DOM1,SYSTEM@C5796,C5796,C5796,Negotiate,Service,LogOn,Success
3,C580$@DOM1,SYSTEM@C580,C580,C580,Negotiate,Service,LogOn,Success
3,C581$@DOM1,SYSTEM@C581,C581,C581,Negotiate,Service,LogOn,Success
3,C582$@DOM1,SYSTEM@C582,C582,C582,Negotiate,Service,LogOn,Success
3,C5837$@DOM1,SYSTEM@C5837,C5837,C5837,Negotiate,Service,LogOn,Success
3,C584$@DOM1,SYSTEM@C584,C584,C584,Negotiate,Service,LogOn,Success
3,C5845$@DOM1,SYSTEM@C5845,C5845,C5845,Negotiate,Service,LogOn,Success
